# Romanized Bengali → Bengali spelling map.
#
# How people actually type Bengali in Latin letters, and what they mean by it.
# Chat spelling drops vowels wholesale ("tmr" for তোমার, "amk" for আমাকে), and
# no phonetic rule recovers a vowel that was never typed, so those spellings
# are listed outright. Colloquial and regional inflections ("boltiso" →
# বলতিসো) are here for the same reason.
#
# Derived from the romanized Bengali frequency list in wmkeyboard-data
# (data/bn/bn_rom.txt.gz), limited to spellings seen 5+ times. The 2000
# most frequent entries were reviewed a second time.
#
# Format: spelling<TAB>bengali   (one mapping per line; # starts a comment)
# A spelling may repeat to offer several forms, most-preferred first.
# Loaded after en_bn.tsv, so the hand-written loanword spellings win a tie.
# Hand edits here are welcome and outrank everything the generator produced.
agerdin	আগেরদিন
ahbab	আহবাব
alar	আলার
album	অ্যালবাম
alhamdulilla	আলহামদুলিল্লা
allowed	এলাউড
amareu	আমারেও
american	আমেরিকান
amyader	আমাদের
anber	অ্যাম্বার
anbi	আনবি
angur	আঙুর
antisi	আন্টিসি
arekkhen	আরেখন
asaw	আসাও
aseo	আসেও
ashepashe	আশেপাশে
ashob	আসব
ayon	আয়ন
baaad	বাড়
baade	বাডে
bachabe	বাঁচাবে
bachau	বাঁচাও
badh	বাধ
baidhe	বৈধে
bakider	বাকিদের
bakita	বাকিটা
banani	বানানি
bangladesher	বাংলাদেশের
baracchi	বারাচি
barao	বারাও
barca	বার্কা
barse	বর্ষে
beshidin	বেশিদিন
bestie	বেস্টি
bhatar	ভাতার
bikini	বিকিনি
biriany	বিরিয়ানি
boishe	বোইশে
boltisina	বলতিসিনা
bonding	বন্ডিং
boshar	বোশার
buddi	বুদ্ধি
bujba	বুঝবা
bujhbini	বুঝবিনি
bujhish	বুঝিশ
bujis	বুঝিস
camerar	ক্যামেরার
chatbo	ছাটবো
chelepele	ছেলেপেলে
chih	ছিহ
clinic	ক্লিনিক
concept	কনসেপ্ট
cube	কিউব
customize	কাস্টমাইজ
cyber	সাইবার
daktese	ডাকতেসে
dame	ডেমে
deewangi	দেওয়ানগি
dekhena	দেখেনা
dekhoi	দেখোই
dekhtici	দেখতিছি
dekpu	দেখপু
deuay	দেওয়াই
dhap	ধাপ
dhukbo	ধুকবো
dicchilam	দিচ্ছিলাম
diyeo	দিয়েও
dog	ডগ
dorod	দরদ
dotara	ডটারা
dude	ডিউড
dujonek	দুজনেক
dukan	দোকান
dukkhe	দুঃখে
ego	এগো
ehuni	এহুনি
erokm	এরকম
etogula	এতগুলা
evbe	এভবে
failed	ফেইলড
felabo	ফেলাবো
front	ফ্রন্ট
fuler	ফুলের
gajar	গাজর
gayi	গাই
gear	গিয়ার
gesish	গেসিশ
ghur	ঘুর
ghurbo	ঘুরবো
gisi	গিসি
gorbo	গর্ব
gossip	গসিপ
gotokal	গতকাল
habijabi	হাবিজাবি
hasho	হাসো
haso	হাসো
hatte	হাঠে
having	হ্যাভিং
himel	হিমেল
hizle	হিজলে
hobeu	হবেও
hobone	হোবোনে
hoileo	হইলেও
hoiya	হয়া
jabana	জাবানা
jacchilam	জাচ্ছিলাম
jeida	জেইদা
jonmodin	জন্মদিন
jototuk	যততুক
kadbe	করবে
karonei	কারণেই
katle	কাটলে
kee	কী
key	কে
khainai	খাইনাই
khulle	খুলে
koleu	কলেও
koraiso	করাইসো
korsilm	করছিলাম
koykhen	কয়েখান
lac	ল্যাক
lagtisena	লাগতিসেনা
laguk	লাগুক
lak	লাক
lekhsilam	লিখছিলাম
lewar	লেওয়ার
lisile	লিছিলে
lukau	লুকাও
manabe	মানবে
marai	মারাই
mass	ম্যাস
mati	মাটি
mehbooba	মেহবুবা
mein	মেইন
membar	মেম্বার
mill	মিল
miyer	মিয়ের
mojaaa	মোজাআ
motto	মটো
musolmani	মুসলমানি
nachi	নাচি
nachle	নাচলে
naga	নাগা
nahi	নাহি
nanur	নানুর
nara	নারা
neinai	নেইনাই
nibena	নিবেনা
niccho	নিচ্ছো
nock	নক
onnore	অন্যরে
osubidha	অসুবিধা
otto	অটো
paisilm	পাইছিলাম
pathay	পাথায়
patla	পাতলা
payona	পায়োনা
polti	পলটি
porano	পোরানো
potidin	প্রতিদিন
premar	প্রেমার
programe	প্রোগ্রাম
protibeshi	প্রতিবেশী
raning	রানিং
robiule	রবিউলে
sare	সারে
sbaike	সবাইকে
seijnne	সেইজন্নে
shashuri	শাশুড়ি
shohid	শহীদ
shomoi	সময়
shujog	সুযোগ
shuninai	শুনিনাই
simik	সিমিক
sosha	সোশা
sosta	সস্তা
taa	তা
takkin	তাক্কিন
tani	তানি
thkbo	থাকবো
tolar	তোলার
tumr	তোমার
vabna	ভাবনা
vabtiso	ভাবতিসো
valna	ভালনা
valoo	ভালো
valou	ভালো
vasa	ভাসা
amather	আমাদের
amkeo	আমাকেও
asholeu	আসলেও
aslei	আসলেই
badei	বাড়েই
banabone	বানাবোনে
baralam	বারালাম
barash	বারাশ
bethasse	বেঠাসে
bohudin	বহুদিন
bojhese	বুঝেছে
boleni	বলেনি
bondhure	বন্ধুরে
bosbo	বসবো
bristir	বৃষ্টির
bujhchi	বুঝছি
bujhonai	বুঝোনাই
caccho	ক্যাচো
chaii	চাই
chalasse	চলাসে
cheletar	ছেলেতার
chinsi	চিনছি
chodbo	ছোড়বো
choli	চলি
daklam	দাক্লাম
debonan	দেবনান
dekhchi	দেখছি
dekhtiso	দেখতিসো
derite	দেরিতে
dher	ধের
dhoire	ধরে
dhukate	ধুকাতে
dibba	ডিব্বা
diley	দিলে
dofa	দোফা
dore	দরে
dukhe	দুঃখে
egulai	এগুলাই
eidi	ঈদি
ekbarei	একবারেই
ekhonkar	এখনকার
etei	এতেই
fasi	ফাসি
felar	ফেলার
gar	গার
ge	গে
ghoro	ঘরো
ghumabir	ঘুমাবির
ghuraye	ঘুরায়ে
haray	হারায়
hobenan	হোবেনান
holer	হোলের
holu	হোলু
hoooo	হুও
hotoi	হতোই
hoyar	হয়ার
hunda	হুন্ডা
instar	ইনস্টার
jaaa	জাআ
jaar	জার
jacci	জাচ্ছি
jam	জাম
janbir	জানবির
jinn	জিন
jit	জিত
jotno	যত্নো
juddho	যুদ্ধো
jug	জুগ
kadba	করবা
kapa	কাপা
kenar	কেনার
khailo	খাইলো
khaisish	খাইশিষ
khawate	খাওয়াতে
khaway	খাওয়ায়
khujtisilam	খুঁজছিলাম
kichur	কিছুর
kobei	কবে
koisis	করিস
koreni	করেনি
koreo	করেও
korsile	করছিলে
kortiche	করতিছে
kotoi	কতই
koyekdin	কয়েকদিন
krchi	করছি
kuttar	কুত্তার
laal	লাল
lagisile	লাগিছিলে
lee	লে
mamuni	মামুনি
manate	মানাতে
manay	মানায়
marau	মারাও
marei	মারেই
melakisu	মেলাকিছু
melena	মেলেনা
meya	মেয়া
mori	মরি
nachbi	নাচবি
namai	নামাই
nare	নারে
nati	নাতি
neyar	নেয়ার
nilei	নীলেই
nodi	নদি
noi	নই
oidiner	ওইদিনের
oikhan	ওইখান
ojuhat	ওজুহাত
om	ওম
omanush	ওম্যানুশ
pacchena	পাচ্ছেনা
paito	পাইতো
parthokko	পর্থক্কো
passe	পাসে
pathaw	পাঠাও
payer	পায়ের
pe	পে
perai	পেরাই
pere	পেরে
polapan	পোলাপান
poramorsho	পরামর্শো
porinai	পরিনাই
poronai	পরোনাই
prostab	প্রস্তাব
raf	রাফ
rakhese	রাখেছে
rakhis	রাখিস
rotnodip	রত্নদীপ
royche	রয়েছে
sagol	সাগল
saire	সাইরে
santona	সান্তনা
sasti	সস্তি
shake	শেক
shakkhi	শাক্ষী
sheita	শেইতা
shongshar	সংসার
shunso	শুনসো
sobaikei	সবাইকেই
sor	সর
sovapoti	সভাপতি
surak	সুরক
suti	সুতি
taaw	তাআ
thakta	থাকতা
thamate	থামাতে
thkei	থেকেই
till	টিল
tmare	তোমার
tonur	তোনুর
torko	তর্কো
tukra	তুকরা
tulbir	তুলবির
tulo	তুলো
unmokto	উন্মুক্ত
vaibei	ভয়ই
valobashtam	ভালোবাস্তাম
vangar	ভাঙ্গার
vector	ভেক্টর
vhabi	ভাবি
vija	ভিজা
vuleu	ভুলে
vulte	ভুলতে
yaba	যাবা
aber	আবার
achii	আছি
achoron	আচরণ
ader	আদের
advocate	অ্যাডভোকেট
agerbar	আগেরবার
aigula	ঐগুলা
ajaira	আজাইরা
alarm	অ্যালার্ম
angle	এঙ্গেল
anondo	আনন্দ
approach	অ্যাপ্রোচ
approval	অ্যাপ্রুভাল
asay	আসায়
ashli	আশলি
ashta	আষ্টা
atta	আট্টা
bagane	বাগানে
baije	বাইজে
bampashe	বাম্পাশে
banak	বানাক
banalam	বানালাম
bashor	বছর
basi	বাসি
bat	বাট
behaviour	আচরণ
benefits	বেনিফিটস
bikash	বিকাশ
binte	বিন্তে
bismillah	বিসমিল্লাহ
bleeding	ব্লিডিং
boilen	বলেন
boja	বোঝা
boki	বোকি
bolchal	বলচাল
bonna	বোনা
boroder	বরোদরের
borof	বরফ
boshano	বসানো
boshlam	বসলাম
bot	বট
build	বিল্ড
cable	ক্যাবল
chader	চাদের
chaisilm	চাইসিলম
chakrir	চাকরির
chala	চলা
chan	চ্যান
channel	চ্যানেল
chatmohor	চতুর্মুখ
cheleke	ছেলেকে
chobol	ছোবল
chodbone	ছাড়বোনে
cholbi	চলবি
chotobelay	ছোটবেলায়
chud	ছুড়
chuday	ছুড়ায়
chudaye	ছুড়ায়ে
chuse	চুষে
connection	কানেকশন
daam	দাম
dakar	ড়াকার
dakho	দেখো
deca	ডেকা
deka	দেকা
dekbe	দেখবে
dekhaio	দেখাইও
dekhlu	দেখলু
dekhsilo	দেখসিলো
dekhti	দেখতি
dekhto	দেখতো
demon	ডেমন
depressed	ডিপ্রেসড
dicchona	দিচ্ছোনা
dichis	দিচ্ছিস
diea	দিয়া
diker	ডিকের
dilen	দিলেন
disew	দিসেও
disseo	দিসেও
dissish	দিসিস
doggystyle	ডগিস্টাইল
duikhen	দুইখেন
dupurer	দুপুরের
dustumi	দুস্তুমি
ekhan	একহান
ekkere	এককেরে
ektaw	একটাও
emnitey	এমনিতেই
example	এক্সামপল
expect	এক্সপেক্ট
experienced	এক্সপেরিয়েন্সড
expired	এক্সপায়ার্ড
farmgate	ফার্মগেট
felaye	ফেলায়ে
firoze	ফিরোজ
fita	ফিতা
foot	ফুট
fucked	ফাকড
fupa	ফুপা
gaa	গা
ghapla	ঘাপলা
guje	গুজে
gurantee	গ্যারান্টি
guti	গুটি
hamza	হামজা
harala	হারালা
harle	হারলে
hazar	হাজার
henten	হেন্টেন
heyy	হেই
huh	হাহ
iccah	ইচ্ছা
inappropriate	ইনঅ্যাপ্রোপ্রিয়েট
indirectly	ইন্ডিরেক্টলি
inn	ইন
insult	ইনসাল্ট
international	ইন্টারন্যাশনাল
issues	ইশিউজ
jalai	জালাই
jasche	যাস্চে
jeba	জেবা
jewel	জুয়েল
jibonew	জীবনে
jihad	জিহাদ
jituk	জিতুক
jiya	জিয়া
jnmodin	জন্মদিন
joga	যোগা
jorimana	জরিমানা
jotobar	যতবার
jotodin	যতদিন
jukti	যুক্তি
kari	করি
kataye	কাটায়ে
khacchilam	খাচ্ছিলাম
khas	খাস
khatar	খাটার
khelse	খেলসে
khichuri	খিচুড়ি
khol	খোল
kinbi	কিনবি
kneee	নি
kobina	কবিনা
koice	কোইসে
konay	কোনায়
koshte	কষ্টে
kotu	কটু
koynei	কোনই
koytai	কয়টাই
kushi	খুশি
kuthipara	কুঠিপাড়া
lick	লিক
likely	লাইকলি
little	লিটল
lmao	এলএমএও
lore	লোর
mamaaa	মামা
mamaaaa	মামা
mamun	মামুন
maneh	মানে
mantaka	মন্তাক
martam	মার্তাম
meh	মেহ
melagule	মেলাগুলে
meme	মেম
memories	মেমোরিজ
mera	মেরা
milai	মিলাই
monehobe	মনেহবে
moni	মনি
moshjid	মসজিদ
mother	মাদার
nachar	নাচার
nachbe	নাচবে
namau	নমাউ
narikel	নারিকেল
nayma	নায়মা
nirjhor	নির্ঝর
nissi	নিসি
nito	নিত
niy	নিয়
niyen	নিয়েন
noiyrit	নৈয়িত
nooo	নো
obosshoy	অবশ্যই
omni	অমনি
onnora	অন্যরা
osushto	অসুস্থ
owhh	ওই
pabena	পাবেনা
paglami	পাগলামি
paichi	পাইছি
pakistan	পাকিস্তান
palam	পালাম
papi	পাপি
parbonane	পরবর্তীনে
picgula	পিকগুলা
poroga	পরোগা
poti	পতি
programmer	প্রোগ্রামার
protarok	প্রথারোক
protinidhi	প্রতিনিধি
raj	রাজ
raja	রাজা
revenge	রিভেঞ্জ
rice	রাইস
rifatek	রিফাটেক
riya	রিয়া
rizvin	রিজভিন
sacrifice	সাক্রিফাইস
sami	সামি
samiar	সামিয়ার
samney	সামনে
sararat	সরারত
sas	সাস
scholarship	স্কলারশিপ
sedai	সেদাই
sep	সেপ
settings	সেটিংস
shadharon	সাধারণ
shah	শাহ
shmy	শ্যামি
shok	শোক
shokti	শক্তি
shondhai	শান্ধাই
shontan	সন্তান
shunbe	শুনবে
shurutei	শুরুতেই
singara	সিঙ্গারা
somay	সময়
somudro	সমুদ্র
sora	সোরা
sore	সোরে
soron	সরণ
soup	সুপ
sponser	স্পন্সর
sumon	সুমন
sunle	শুনলে
suno	শুনো
suraiya	সুরাইয়া
tamil	তামিল
tathirmichil	ততীর্মিচিল
tauhid	তৌহিদ
thaikeu	থাইকেউ
thakgun	থাকগুন
thakpi	থাকপি
thandar	থান্ডার
thapa	থাপা
thokhn	তখন
thuisi	থুইসি
thursday	থার্সডে
timeline	টাইমলাইন
trusted	ট্রাস্টেড
tuilo	তুইলো
tulbini	তুলবিনি
ultapalta	উল্টাপাল্টা
urmi	উর্মি
ussss	আসস
uthsilo	উঠসিলো
uttejona	উত্তেজনা
vabisilam	ভাবিসিলাম
vaiste	ভাইস্টে
vaiyaa	ভাইয়া
valobashle	ভালোবাসলে
verar	ভেরার
victim	ভিক্টিম
vocab	ভোকাব
vry	ভ্রি
vuttu	ভুত্তু
while	হোয়াইল
wise	ওয়াইজ
worry	ওয়ারি
woww	ওয়াও
xude	জুড়ে
yamal	যামাল
yessss	ইয়েস
zaidi	জয়ী
zia	জিয়া
zoya	জোয়া
aaj	আজ
actual	অ্যাকচুয়াল
akano	অকানো
akaza	আকাজা
akhoni	আখনি
alamin	আলামিন
alvezke	এলভেজকে
amakeu	আমাকেও
amy	অ্যামি
annasha	অন্নাশা
anything	এনিথিং
ash	আশ
ashbinan	আশবিনান
atho	অথো
atodin	এতোদিন
avoidrafar	এভয়েড রাফার
ayan	আয়ান
aymaan	আয়মান
bachai	বাঁচাই
bachate	বাঁচাতে
bahh	বাহ
bajare	বাজারে
banglai	বাংলাই
banor	বানোর
barabe	বরাবে
basic	বেসিক
bece	বেসে
bedi	বেদি
behavior	আচরণ
berau	বেরাউ
beshir	বেশির
bestu	বেস্টু
bhut	ভুত
bibechona	বিবেচনা
birani	বিরানি
bisanai	বিসানাই
bojhonai	বুঝোনাই
bolti	বলতি
boltici	বলতিছি
bonek	বোনেক
borosoro	বরোসোরো
borovaiyere	বড় ভাইয়েরে
boshaye	বসায়ে
bosta	বস্তা
bujhbana	বুঝবানা
buy	বাই
caile	চাইলে
chacchilam	চাচ্ছিলাম
chaiye	চাইয়ে
chanda	চান্দা
chape	চাপে
charo	চারো
charte	চার্টে
chest	চেস্ট
chilona	ছিলোনা
chodek	ছোড়েক
choker	ছোকের
chore	ছোরে
chorom	চরম
cloud	ক্লাউড
coat	কোট
con	কন
confirmed	কনফার্মড
conversation	কথোপকথন
daao	ঢাও
dakese	দাকেসে
dancer	ড্যান্সার
dayi	দায়ি
deadline	ডেডলাইন
dekhona	দেখোনা
deleat	ডিলিট
deoar	দেওয়ার
deyni	দেয়নি
dhorba	ধরবা
dhukbi	ঢুকবি
dinei	দিনেই
disco	ডিসকো
diseu	দিসেও
dissilo	দিসিলো
dissis	দিসিস
duitar	দুটার
eeh	এই
eigule	এইগুলে
eiida	ঐটা
eikhanei	এইখানেই
ekdiner	এক দিনের
ektak	একটা
ektay	একটায়
ektukhani	একটুখানি
enroll	এনরোল
etogule	এতোগুলো
etokisur	এতো কিছুর
excitement	এক্সাইটমেন্ট
extremely	এক্সট্রিমলি
faishe	ফাইশে
fantasy	ফ্যান্টাসি
feels	ফিলস
floor	ফ্লোর
fot	ফট
fupato	ফুপাতো
gand	গণ্ড
gard	গার্ড
gas	গ্যাস
gechilam	গেছিলাম
geci	গেছি
ghate	ঘাটে
gheu	ঘেউ
ghola	ঘোলা
gosole	গোসোলে
hage	হাগে
haranor	হারানোর
hatur	হাতুর
heard	হার্ড
hetek	হেটেক
hoichilo	হোইছিলো
hoisee	হোইসে
hoisis	হোইসিস
hojom	হজম
honthen	হন্থেন
hostel	হোস্টেল
hotena	হোটেনা
intrusive	ইন্ট্রুসিভ
iron	আয়রন
ishak	ঈশাক
ishara	ইশারা
jabine	জাবিনে
jage	জাগে
jaia	জায়া
jalay	জালায়
jamaiyer	জামাইয়ের
janaiye	জানাইয়ে
janalam	জানালাম
janlo	জানলো
jekhne	যেখনে
jenei	জেনেই
jiv	জিব
jo	জো
john	জন
jong	জং
journey	জার্নি
juicy	জুসি
kachei	কাছেই
kaji	কাজি
kaler	কালের
katse	কাটসে
kendre	কেন্দ্রে
khaitam	খাইতাম
khalid	খালিদ
khelber	খেলবের
khrap	খরাপ
khucha	খুচা
khular	খোলার
kino	কিনো
kobekar	কোবেকার
kobor	কবর
kocchis	কোচ্ছিস
koiche	কোইছে
kombe	কম্বে
kontho	কন্ঠ
korbonane	করবনানে
korlena	করলেনা
kormo	কর্ম
kortesis	করতেসিস
kortisilo	করতিসিলো
kototuk	কততুক
lekhtisi	লেখতিসি
lgise	লগিসে
lokkho	লক্ষ
lotemo	লোটেমো
lovely	লাভলি
lukanor	লুকানোর
mahfil	মাহফিল
mai	মাই
manaise	মানাইসে
maris	মারিস
marlei	মারলেই
masters	মাস্টার্স
mehboba	মেহবোবা
mesh	মেশ
might	মাইট
minar	মিনার
minshe	মিনশে
mitmat	মিটমাট
mocks	মক্স
moddheu	মধ্যেও
monehocchena	মনেহোচেনা
monir	মোনির
mujib	মুজিব
mummy	মামি
nacher	নাচের
nahid	নাহিদ
narir	নারীর
nazmus	নাজমুস
nengta	নেংটা
nibona	নিবোনা
niom	নিয়ম
nisilm	নিসিলম
nita	নিতা
noob	নুব
okee	ওকে
omnio	অমনিও
ondhokare	অন্ধকারে
onuvuti	অনুভূতি
orofe	অরোফে
pacchine	পাছিনে
pachu	পাছু
pahara	পাহারা
palaye	পালায়ে
pam	পাম
papar	পাপার
parbane	পারবানে
parbene	পারবেনে
parci	পারছি
parleu	পারলেউ
paser	পাসের
pate	পাটে
pathao	পাঠাও
pathor	পাথর
photocopy	ফটোকপি
pojonto	পজন্ত
pon	পন
porda	পর্দা
poren	পোরেন
porina	পোরিনা
porjontoi	পর্যন্তই
porleu	পোরলেউ
portei	পোরতেই
prodhan	প্রধান
puraton	পুরাতন
putur	পুতুর
rager	রাগের
ratul	রাতুল
receipt	রিসিট
referee	রেফারি
requirement	রিকোয়ারমেন্ট
reset	রিসেট
roice	রয়েছে
rokomer	রোকোমের
rony	রনি
roshalo	রোশালো
rude	রুড
saat	সাত
sabbas	সাব্বাস
sabdhane	সাবধানে
safwan	সাফওয়ান
saje	সাজে
salary	স্যালারি
scam	স্ক্যাম
seijonne	সেইজনে
seler	সেলের
shal	শাল
shamni	শামনি
shikhte	শিখতে
shobdo	শব্দ
shobi	শোবি
shorto	শর্তো
shuine	শুইনে
siyam	সিয়াম
social	সোশ্যাল
sonali	সোনালি
soru	সোরু
soshur	শোশুর
sponcer	স্পন্সার
sriti	স্মৃতি
stadium	স্টেডিয়াম
stranger	স্ট্রেঞ্জার
suine	শুইনে
sukhi	সুখী
tahrim	তাহরিম
taiki	তাইকি
talak	তালাক
talent	ট্যালেন্ট
tarikhei	তারিখেই
thakteu	থাকতেও
thats	দ্যাটস
ther	থের
thinking	থিংকিং
three	থ্রি
tile	টাইল
tomakeu	তোমাকেও
tonima	টোনিমা
toooo	তুউউউ
town	টাউন
trisha	ত্রিশা
truck	ট্রাক
ucched	উচ্ছেদ
uhu	উহু
unofficial	আনঅফিশিয়াল
uthbini	উঠবিনি
uthuk	উঠুক
vabci	ভাবছি
vabek	ভাবেক
vaibo	ভাইবো
vaiyaaa	ভাইয়া
valobasa	ভালোবাসা
vetorer	ভেতোরের
videor	ভিডিওর
visit	ভিজিট
vot	ভট
yet	ইয়েট
agekar	অগেকার
aghat	অঘাট
agroz	অগ্রোজ
ahonaak	আহোনাক
akbre	অকব্রে
akika	আকিকা
alhamdulilah	আলহামদুলিল্লাহ
amako	আমাকো
amrkewnai	আমার কেউনাই
analytical	অ্যানালিটিক্যাল
anamer	আনামের
anikar	অনিকার
anish	অনিশ
anlam	আনলাম
anlo	আনলো
arekjn	অরেক জন
ashbene	আশবেনে
ashchi	আছি
asheni	আশেনি
ashpi	আশপি
ashtesi	আশতেসি
asla	আসলা
asoley	আসোলেই
assalam	আস্সালাম
atom	অ্যাটম
aw	অ
bachaye	বাঁচায়ে
badissawal	বাদিস্সাওয়াল
bahire	বাহিরে
balloon	বেলুন
bandhobir	বন্ধুবীর
banglar	বাঙলার
baracche	বরাছে
barbini	বারবিনি
bastob	বাস্তব
bebsa	বেবসা
beka	বেকা
benson	বেনসন
beshikisu	বেশিকিসু
bhore	ভোরে
biggan	বিজ্ঞান
bikaler	বিকালের
biroho	বিরহ
bishoye	বিষয়ে
blog	ব্লগ
bod	বড়
bokte	বোকতে
bollana	বলানা
bollen	বোলেন
bolsilm	বলসিলাম
boltaci	বলতাছি
bondhuder	বন্ধুদের
borolox	বরলক্ষ
bosbe	বসবে
botol	বোতল
bouke	বোকে
boykot	বয়কট
bujbi	বুঝবি
bujhtiso	বুঝতিসো
bujlem	বুঝলেম
cader	ক্যাডার
chabini	ছাবিনি
chaibe	ছাইবে
chaitam	ছাইতাম
chalabo	চলাবো
chaptese	চাপ্টেসে
chelei	ছেলেই
chintay	চিন্তায়
chira	চিরা
chomok	ছোমক
chorer	চোরের
chudaie	ছুডাইয়ে
chudale	ছুডালে
chudse	ছুডসে
cocktail	কক্টেইল
coding	কোডিং
confirmation	কনফার্মেশন
confusion	কনফিউশন
contract	কন্ট্রাক্ট
correction	কারেকশন
crack	ক্র্যাক
daak	ডাক
daklo	ডাকলো
dalur	ডালুর
danpashe	ডানপাশে
darai	ডারাই
daray	ডারায়
deer	ডিয়ার
dekhaite	দেখাইতে
dekhsilm	দেখসিলাম
dekhteso	দেখতেসো
deki	দেখি
development	ডেভেলপমেন্ট
dewau	দেয়া
dheklam	ধেকলাম
dhoko	ধোকো
dhongsho	ধংশ
dhoron	ধরন
dhorso	ধরসো
dhortisi	ধরতিসি
diamond	ডায়মন্ড
dibei	দিবেই
diccheu	দিচেউ
dicchish	দিচ্ছিশ
dirty	ডার্টি
diteu	দিতেউ
ditu	দিতু
dokaner	দোকানের
donate	ডোনেট
dose	ডোজ
drink	ড্রিংক
dulu	ডুলু
edai	এডাই
eidau	ঈদাও
eiita	এই টা
eijonno	এই জন্যো
ekdik	এক দিক
ekekta	এককটা
emi	ইমি
emma	এমা
emniy	এমনিয়
enemy	এনেমি
event	ইভেন্ট
expression	এক্সপ্রেশন
field	ফিল্ড
found	ফাউন্ড
fourth	ফোর্থ
gai	গাই
garite	গাড়িতে
gase	গাসে
gesili	গেসিলি
ghumak	ঘুমাক
ghume	ঘুমে
giche	গিছে
goes	গোজ
golit	গোলিট
goo	গু
gorilla	গরিলা
grohon	গ্রহণ
gurd	গার্ড
gurutto	গুরুত্ত
halim	হালিম
hasir	হাসির
hazir	হাজির
healthy	হেলদি
himur	হিমুর
hint	হিন্ট
hobee	হোবে
hoccho	হচ্ছো
hoinei	হইনেই
hoisa	হোইসা
hoiseo	হোইসেও
hoisila	হয়েছিল
hoiyey	হয়ে
hoyo	হয়ো
hudei	হুডেই
jaccheu	জ্যাছেউ
jalacche	জলাচ্ছে
janale	জানালে
jat	জাত
jege	জেগে
jeitar	জেইতার
jotojon	জতোজন
kacha	কাঁচা
kamri	কামড়ি
kaseo	কাসেও
katsi	কাটসি
kechi	কেচি
kene	কেনে
kere	কেড়ে
khacce	খাচ্চে
khaila	খাইলা
khauabo	খাওয়াবো
khawanor	খাওয়ানোর
khaya	খায়া
khole	খোলে
khotha	খোঁথা
khulbe	খুলবে
kiccu	কিচ্ছু
koiber	কয়েবার
korechi	করেছি
kothabatra	কথাবাত্রা
kothy	কোথ্য
kotokhn	কতোখন
kowai	কোথাই
koyel	কোয়েল
lagaisi	লাগাইছি
laro	লারো
lekhai	লেখাই
lekhbir	লেখবির
ludo	লুডো
mahirar	মাহিরার
majhemoddhe	মাঝেমোঝে
mamaa	মামা
marbona	মারবোনা
marsilo	মার্সিলো
mata	মাতা
milate	মিলাতে
minit	মিনিট
mitro	মিত্র
mojaa	মজা
mullo	মুল্লো
nali	নালি
namerak	নামেরাক
napak	নাপাক
nawa	নাওয়া
nayem	নায়েম
neshakhorer	নেশাখোরের
newai	নেওয়াই
neyna	নেইনা
nichu	নিচু
nora	নোরা
ohhhh	ওহহহ
ojon	ওজন
oppekha	অপেক্ষা
orokom	অরোকম
osob	ওসব
otota	ওতোতা
pabanan	পাবনান
pabinan	পবিনান
pacha	পাচা
paileu	পাইলেউ
paio	পাইও
pakhike	পাখিকে
pali	পালি
pan	পান
parbuni	পরবুনি
parini	পরিণী
pasha	পাশা
paynai	পায়নাই
pesonei	পেসোনাই
poisa	পয়সা
poranor	পোরানোর
porbu	পোরবু
porikha	পরীক্ষা
porli	পোরলি
porta	পোর্টা
portiso	পোর্টিসো
pox	পক্স
premer	প্রেমের
premik	প্রেমিক
prithibir	পৃথিবীর
protibondhi	প্রতিবন্ধী
puro	পুরো
putkir	পুটকির
rakhbir	রাখবির
razi	রাজী
rock	রক
roici	রয়েছি
rubaiya	রুবাইয়া
saheb	সাহেব
saiyanek	সাইয়ানেক
sarakkhon	সারাখন
sauda	সাউদা
seba	সেবা
seshe	শেষে
shagor	শাগর
sharuk	শারুক
shikhaise	শিখাইছে
shikkhito	শিক্ষিত
shohor	শহর
shojjo	শোজ্জো
shomporko	সম্পর্ক
shonar	শোনার
shonbone	শোনবেন
shondhar	শোন্ধার
shopne	স্বপ্নে
shoro	শারো
showad	শোয়াদ
showoff	শো-অফ
shudui	শুধুই
shukrobare	শুক্রবারে
sifat	সিফত
sobr	সোবর
sohel	সোহেল
sorisha	সরিশা
sthei	স্থেই
sunbe	শুনবে
talar	তালার
tanzid	তানজীদ
tere	তেড়ে
thakbu	থাকবু
tmko	তোমাকো
totokkhone	ততোক্ষণে
tuder	তুডের
tullam	তুল্লাম
tupi	তুপি
uchu	উচু
ullekh	উল্লেখ
upolokkhe	উপলোক্ষে
vagne	ভাগ্নে
vaj	ভাজ
visa	ভিসা
vlobashar	ভালোবাসার
vodai	ভোডাই
wowww	উয়োউউউ
yayyyy	ইয়ায়ায়ায়
aager	আগের
abaler	আবালের
abbuke	আব্বুকে
acchaa	আছা
acche	আছে
acei	আছই
afiyak	আফিয়াক
agaie	আগাইয়ে
ahonaar	আহোনার
aiseo	আইসেও
akhni	আখনি
aksthe	আক্সদে
amakei	আমাকেই
amkei	আমকেই
andolone	আন্দোলনে
ansilo	আনসিলো
antese	আন্তেসে
ao	আও
aot	আওত
apotti	অপটি
asbinan	আসবিনান
asce	আসছে
ashbana	আশবানা
ashpu	আশপু
ashtei	আস্টেই
asii	আসিই
astichi	আস্টিচি
atkaye	আটকায়ে
autot	অটোট
ayhay	আয়হে
aytijjoke	আয়তিজোকে
ayyy	আয়ই
bampasher	বাম্পাশের
banassi	বানাসী
bangali	বাঙালি
